,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
1002,0.01449599999999964,0.014528999999999997,0.014517666666666554,0.01452800000000002,1.532608524360385e-05,0,2,67584,all_reduce,2,8
1003,0.014464000000000397,0.01452800000000002,0.014495666666666808,0.014495000000000004,2.6132142829874193e-05,0,2,75776,all_reduce,2,8
1004,0.014144000000000006,0.015423999999999978,0.014581333333333342,0.014176000000000044,0.0005959985085738017,0,2,83968,all_reduce,2,8
1005,0.014432000000000016,0.04825499999999988,0.025759666666666667,0.014592000000000098,0.015906736860700026,0,2,92160,all_reduce,2,8
1006,0.01430399999999986,0.014336000000000014,0.014314666666666654,0.014304000000000087,1.508494466533178e-05,0,2,100352,all_reduce,2,8
1007,0.01452800000000002,0.08118299999999999,0.051349000000000006,0.05833600000000001,0.02765665541360101,0,2,108544,all_reduce,2,8
1008,0.014559999999999946,0.014688000000000102,0.01462366666666666,0.014622999999999935,5.2257907429360146e-05,0,2,116736,all_reduce,2,8
1009,0.01452800000000002,0.014655999999999949,0.014581333333333306,0.014559999999999946,5.438954147829998e-05,0,2,124928,all_reduce,2,8
1010,0.014750999999999976,0.014784000000000106,0.014772999999999986,0.014783999999999879,1.5556349186111834e-05,0,2,133120,all_reduce,2,8
1011,0.014527999999999793,0.014624000000000024,0.014559999999999946,0.01452800000000002,4.525483399599452e-05,0,2,141312,all_reduce,2,8
1012,0.014847999999999957,0.014912000000000035,0.014869333333333316,0.014847999999999957,3.0169889330662744e-05,0,2,149504,all_reduce,2,8
1013,0.014654999999999974,0.014815999999999803,0.014751666666666552,0.014783999999999879,6.959086785548476e-05,0,2,157696,all_reduce,2,8
1014,0.014720000000000028,0.014782999999999902,0.014751666666666628,0.014751999999999953,2.5720722298429043e-05,0,2,165888,all_reduce,2,8
1015,0.014655999999999949,0.019360000000000127,0.01624500000000004,0.014719000000000051,0.0022027877791562823,0,2,174080,all_reduce,2,8
1016,0.014879999999999883,0.014911999999999922,0.01489066666666664,0.01488000000000011,1.5084944665277809e-05,0,2,182272,all_reduce,2,8
1017,0.014974999999999909,0.06959999999999991,0.033194333333333284,0.015008000000000039,0.02574269729888888,0,2,190464,all_reduce,2,8
1018,0.015070999999999913,0.015135999999999967,0.01510366666666664,0.015104000000000043,2.653718565001624e-05,0,2,198656,all_reduce,2,8
1019,0.014975000000000138,0.015200000000000045,0.015050333333333431,0.014976000000000112,0.00010583110233865202,0,2,206848,all_reduce,2,8
1020,0.015264000000000125,0.015679999999999836,0.015412999999999935,0.015294999999999845,0.00018922121093217152,0,2,215040,all_reduce,2,8
1021,0.015008000000000039,0.026783000000000015,0.018965000000000107,0.01510400000000027,0.005528299738617588,0,2,223232,all_reduce,2,8
1022,0.015295000000000072,0.018847999999999955,0.01651133333333329,0.01539099999999985,0.0016527375942827524,0,2,231424,all_reduce,2,8
1023,0.015326999999999999,0.01548700000000008,0.015391000000000002,0.015358999999999923,6.912790078306677e-05,0,2,239616,all_reduce,2,8
1024,0.015263999999999897,0.01532900000000018,0.015306666666666692,0.015326999999999999,3.01809358518661e-05,0,2,247808,all_reduce,2,8
1025,0.015391000000000076,0.015454999999999927,0.015423000000000001,0.015423000000000003,2.6127890589626255e-05,0,2,256000,all_reduce,2,8
1026,0.015231999999999971,0.015488000000000285,0.015359666666666725,0.015358999999999923,0.00010451262550005962,0,2,264192,all_reduce,2,8
1027,0.015360000000000127,0.018688000000000104,0.016490666666666737,0.015423999999999978,0.0015539689686591646,0,2,272384,all_reduce,2,8
1028,0.015391999999999939,0.015647999999999912,0.015498666666666584,0.015455999999999904,0.0001087790829566384,0,2,280576,all_reduce,2,8
1029,0.015455999999999904,0.015743999999999914,0.015551999999999983,0.015456000000000131,0.0001357645019877685,0,2,288768,all_reduce,2,8
1030,0.015552000000000135,0.03718399999999997,0.022784000000000026,0.015615999999999986,0.010182371171130316,0,2,296960,all_reduce,2,8
1031,0.015455999999999904,0.015520000000000096,0.015498333333333336,0.015519000000000005,2.993697082582663e-05,0,2,305152,all_reduce,2,8
1032,0.01558400000000006,0.015743999999999914,0.015669333333333344,0.015680000000000065,6.575374936494773e-05,0,2,313344,all_reduce,2,8
1033,0.015680000000000065,0.04822200000000021,0.02668733333333353,0.01616000000000031,0.015228569670925191,0,2,321536,all_reduce,2,8
1034,0.015807000000000015,0.019807999999999992,0.01716233333333336,0.01587200000000007,0.0018709570337723245,0,2,329728,all_reduce,2,8
1035,0.01571199999999999,0.015903999999999998,0.015796999999999953,0.015774999999999866,7.991245209604322e-05,0,2,337920,all_reduce,2,8
1036,0.015935000000000175,0.016062999999999876,0.015988666666666634,0.015967999999999847,5.426068763121174e-05,0,2,346112,all_reduce,2,8
1037,0.015807000000000015,0.0160630000000001,0.015913999999999987,0.015871999999999845,0.0001086492828631648,0,2,354304,all_reduce,2,8
1038,0.016063999999999853,0.016352000000000318,0.016202666666666726,0.01619200000000001,0.00011781718418352253,0,2,362496,all_reduce,2,8
1039,0.016,0.05571100000000001,0.029289999999999886,0.016158999999999653,0.01868258103153853,0,2,370688,all_reduce,2,8
1040,0.016126999999999954,0.016447999999999866,0.016298333333333328,0.016320000000000164,0.0001319402221546426,0,2,378880,all_reduce,2,8
1041,0.016318999999999962,0.01647900000000027,0.016415333333333403,0.01644799999999998,6.928363603503888e-05,0,2,387072,all_reduce,2,8
